sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
20.0,43.39745004143879,44.80279630501181,45.82725126288957,47.79919107120375,33.05708372184186,50.33735473499128,49.2818834831364,56.47798059680912,45.26693266336993,49.77962237448759,43.39745004143879,44.80279630501181,33.05708372184186,43.39745004143879,33.05708372184186,43.39745004143879,33.05708372184186,43.39745004143879
21.0,48.855251557197676,49.777228991506476,48.902878171370304,54.41637857879057,36.47177694354457,56.061675713214775,45.132661643133005,51.29698002072471,39.55980541449718,55.36936740384891,48.855251557197676,49.23292740292504,36.47177694354457,48.902878171370304,36.47177694354457,48.03636794029292,36.47177694354457,44.06789668107353
22.0,37.893787496131324,57.81857078142651,54.123902425958704,59.1322793243559,31.196399038687737,58.093290278667375,57.71388464313053,65.25854129390568,60.98444599272998,63.21233354516045,37.893787496131324,57.703397589030125,31.196399038687737,54.123902425958704,31.196399038687737,54.123902425958704,31.196399038687737,54.123902425958704
23.0,73.19676436407585,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,73.19676436407585,Inf,73.19676436407585,Inf,73.19676436407585,Inf,73.19676436407585,Inf
24.0,35.15037769916647,44.936342557131404,33.35891881875947,55.666363493682844,44.10733728000926,57.3127718136975,54.29602515698173,61.559375883196914,41.36336420802713,48.274093157632194,33.35891881875947,38.76601478465154,33.35891881875947,38.76601478465154,33.35891881875947,38.76601478465154,33.35891881875947,38.76601478465154
25.0,64.09053338458986,68.80100467788009,65.73875641701542,Inf,Inf,Inf,Inf,Inf,Inf,Inf,64.09053338458986,66.81331885601429,64.09053338458986,68.80100467788009,64.09053338458986,68.80100467788009,64.09053338458986,68.80100467788009
26.0,42.833363186372026,52.25806563672376,47.374170388663984,60.78202998882949,56.38051302348039,57.98892388399622,55.5932720848723,62.148889369331556,57.9957319034722,60.350393186488546,42.833363186372026,49.08764407735658,42.833363186372026,49.08764407735658,42.833363186372026,49.08764407735658,42.833363186372026,49.08764407735658
27.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
28.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
29.0,57.32470673392323,68.74467176222423,Inf,Inf,63.81402483071947,Inf,Inf,Inf,66.9130607802179,Inf,57.32470673392323,68.74467176222423,57.32470673392323,63.98639909451945,57.32470673392323,68.74467176222423,57.32470673392323,63.98639909451945
30.0,28.74131033586693,49.85488242884828,52.76328722620231,62.512107844392474,30.909905075215136,49.98044638156593,58.476468939019824,64.79444661345025,55.66046187592129,59.577308085633554,28.74131033586693,49.85488242884828,28.74131033586693,46.873419397867934,28.74131033586693,46.873419397867934,28.74131033586693,46.873419397867934
31.0,42.221510323312636,45.177841718294516,45.91998343886656,56.202976470029746,56.26944141845929,58.50762692785554,57.4016538958156,64.47541490940772,69.24142235032346,Inf,42.221510323312636,45.177841718294516,42.221510323312636,45.177841718294516,42.221510323312636,45.177841718294516,42.221510323312636,45.177841718294516
32.0,40.426718492656676,47.27378183026957,50.707670881987525,56.05592171652121,47.86420064125637,51.836545793276095,48.34786821381899,63.59865394544377,48.667850770079696,57.39065629862836,40.426718492656676,47.27378183026957,40.426718492656676,47.27378183026957,40.426718492656676,47.27378183026957,40.426718492656676,47.27378183026957
33.0,44.91160967717872,49.26364460263277,62.52796445847766,63.91002409748016,54.276119842580655,62.7506931477659,41.28554305999823,62.90716032735566,59.51455806633836,63.576884415567456,44.91160967717872,49.26364460263277,44.91160967717872,49.26364460263277,41.28554305999823,48.79626959264168,41.28554305999823,48.79626959264168
34.0,80.40143792405127,91.79814481499747,62.69160460876362,Inf,66.37356836904486,Inf,Inf,Inf,Inf,Inf,62.69160460876362,80.40143792405127,62.69160460876362,66.37356836904486,80.40143792405127,91.79814481499747,80.40143792405127,91.79814481499747
35.0,30.5943075034292,64.28848231092185,63.724841845104436,Inf,Inf,Inf,50.3765933431268,Inf,61.83168439259179,Inf,30.5943075034292,63.724841845104436,30.5943075034292,64.28848231092185,30.5943075034292,63.1240312493702,30.5943075034292,61.83168439259179
36.0,47.374595503975016,51.71334815825176,57.383852237416825,63.46538950643791,49.61302414089217,52.41807990535949,30.080752753795455,46.27439422311488,55.18807777453784,57.362707875941155,47.374595503975016,51.71334815825176,47.374595503975016,49.61302414089217,30.080752753795455,46.27439422311488,30.080752753795455,46.27439422311488
37.0,39.42113145570675,59.303985593015895,58.42760851786512,62.959355272166185,50.86951000767173,56.23153730006066,59.24929067002063,62.82619238950312,51.794866741557435,63.53294023249125,39.42113145570675,58.42760851786512,39.42113145570675,50.86951000767173,39.42113145570675,50.86951000767173,39.42113145570675,50.86951000767173
38.0,41.66033189953565,50.93888714675214,45.68081535579251,62.984469125523425,45.28687794974567,59.39002093464884,61.97533589766854,67.1431668702235,55.26579153914041,68.23266532187894,41.66033189953565,49.94897795073243,41.66033189953565,45.68081535579251,41.66033189953565,45.68081535579251,41.66033189953565,45.68081535579251
39.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
40.0,59.536731120461845,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,59.536731120461845,Inf,59.536731120461845,Inf,59.536731120461845,Inf,59.536731120461845,Inf
41.0,68.96553235081187,74.09947911509656,62.75031590972497,Inf,64.51760742690786,Inf,Inf,Inf,68.64624821436534,Inf,62.75031590972497,70.91967352093255,62.75031590972497,65.04749114161761,68.96553235081187,74.09947911509656,62.75031590972497,65.04749114161761
42.0,18.66864585011681,31.88877237412934,25.31884661446512,48.957427370713894,51.15079167363823,52.664529606784,42.935007933903215,56.53899375222528,50.178314472998046,56.20780896432803,18.66864585011681,30.043106986908796,18.66864585011681,30.043106986908796,18.66864585011681,30.043106986908796,18.66864585011681,30.043106986908796
43.0,45.788328505938395,47.621957518561764,50.5925096814722,55.16758861097305,46.597027231939514,60.0899954016601,45.197086303792084,58.60460307876399,41.138737154723074,58.67576876797338,45.788328505938395,47.621957518561764,45.788328505938395,46.620528031556724,45.197086303792084,46.597027231939514,41.138737154723074,45.788328505938395
44.0,55.43777198195777,56.10237802527149,34.26579829559085,58.51409427364356,51.02649976904838,59.73252433177963,56.90634181782047,60.41851845188273,45.88048129686467,61.008500711369216,34.26579829559085,55.43777198195777,34.26579829559085,54.34583835414613,34.26579829559085,54.34583835414613,34.26579829559085,51.02649976904838
45.0,20.72988310717017,38.87458502342809,21.00804438689176,55.38032603377781,58.678603801953614,60.0093407252648,49.46797778811905,50.701714619750504,50.4125861839517,59.16032163393176,20.72988310717017,31.388388013734716,20.72988310717017,31.388388013734716,20.72988310717017,31.388388013734716,20.72988310717017,31.388388013734716
