sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
746.0,42.62650169127315,44.52791867765666,53.83620975198314,66.61475264006982,58.61024326499262,63.80060107588622,Inf,Inf,50.64393139010126,55.63721270783432,42.62650169127315,44.52791867765666,42.62650169127315,44.52791867765666,42.62650169127315,44.52791867765666,42.62650169127315,44.52791867765666
747.0,79.35925249712172,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,79.35925249712172,Inf,79.35925249712172,Inf,79.35925249712172,Inf,79.35925249712172,Inf
748.0,41.73541644850757,50.178841147715694,64.53578581525197,Inf,Inf,Inf,62.4503016587096,Inf,61.31459518398131,67.62513993158055,41.73541644850757,50.178841147715694,41.73541644850757,50.178841147715694,41.73541644850757,50.178841147715694,41.73541644850757,50.178841147715694
749.0,29.53479555655563,45.79795925855113,64.48466541159661,Inf,51.887888744358165,59.97442444652729,42.30966728888533,68.1059015939717,54.76171752913191,60.21626013340963,29.53479555655563,45.79795925855113,29.53479555655563,45.79795925855113,29.53479555655563,44.759337076642844,29.53479555655563,44.759337076642844
750.0,69.1624804266972,Inf,Inf,Inf,Inf,Inf,Inf,Inf,63.828023723740976,Inf,69.1624804266972,Inf,69.1624804266972,Inf,69.1624804266972,Inf,63.828023723740976,Inf
751.0,46.03090340601793,53.67048765582422,44.50655959574827,65.60630317736793,63.33412101744568,73.1513197100708,Inf,Inf,57.368337762423174,58.730890353737045,44.50655959574827,49.875676696344655,44.50655959574827,49.875676696344655,46.03090340601793,53.67048765582422,44.50655959574827,49.875676696344655
752.0,43.808729484913485,53.67145920392994,59.9287760080894,66.87029368166503,52.03606940615605,64.32187720963506,66.35935610121517,Inf,42.99649957061862,61.32207102796291,43.808729484913485,53.67145920392994,43.808729484913485,52.03606940615605,43.808729484913485,52.03606940615605,42.99649957061862,51.83909889725173
753.0,40.79648380949943,51.58566063466236,60.47061430635881,Inf,61.70472616716659,65.49057609469806,40.50040290215754,66.03558432013953,52.24099613751756,59.78991227034346,40.79648380949943,51.58566063466236,40.79648380949943,51.58566063466236,40.50040290215754,43.84180926148135,40.50040290215754,43.84180926148135
754.0,41.528218297918194,42.38602278430922,46.033547299941596,59.842003454584685,48.25676363578674,60.38231819218233,63.39783670728237,64.3135484758461,50.763695264759654,53.39262708618581,41.528218297918194,42.38602278430922,41.528218297918194,42.38602278430922,41.528218297918194,42.38602278430922,41.528218297918194,42.38602278430922
755.0,34.5694282524859,40.65033243332941,61.185511348640425,66.35727339568905,63.84027823846456,66.02318116253458,72.23060534228392,Inf,51.709539376096735,54.928821604045645,34.5694282524859,40.65033243332941,34.5694282524859,40.65033243332941,34.5694282524859,40.65033243332941,34.5694282524859,40.65033243332941
756.0,57.14880570551709,68.29246481581322,Inf,Inf,Inf,Inf,Inf,Inf,66.05787283088588,Inf,57.14880570551709,68.29246481581322,57.14880570551709,68.29246481581322,57.14880570551709,68.29246481581322,57.14880570551709,66.05787283088588
757.0,30.686588115264556,44.28092403241233,57.44683043824078,60.046464252457966,61.95919175728509,67.32249077478048,56.83146470153814,62.46495729229221,54.20607232251807,56.317294894713214,30.686588115264556,44.28092403241233,30.686588115264556,44.28092403241233,30.686588115264556,44.28092403241233,30.686588115264556,44.28092403241233
758.0,34.50866447011545,54.81173417058868,Inf,Inf,Inf,Inf,Inf,Inf,65.9443453969059,Inf,34.50866447011545,54.81173417058868,34.50866447011545,54.81173417058868,34.50866447011545,54.81173417058868,34.50866447011545,54.81173417058868
759.0,43.337853373058394,55.13389868882828,Inf,Inf,Inf,Inf,68.55289170864027,Inf,56.05545954398136,65.39822643906177,43.337853373058394,55.13389868882828,43.337853373058394,55.13389868882828,43.337853373058394,55.13389868882828,43.337853373058394,55.13389868882828
760.0,57.986314972486284,66.80715489946492,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,57.986314972486284,66.80715489946492,57.986314972486284,66.80715489946492,57.986314972486284,66.80715489946492,57.986314972486284,66.80715489946492
