sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
303.0,54.992685294584646,57.99691895153461,23.954383892516724,42.609289138068384,Inf,Inf,Inf,Inf,Inf,Inf,23.954383892516724,42.609289138068384,Inf,Inf,Inf,Inf,Inf,Inf
304.0,51.07075659987044,52.54628978596448,20.909433380107817,31.028268627376942,Inf,Inf,Inf,Inf,Inf,Inf,20.909433380107817,31.028268627376942,Inf,Inf,Inf,Inf,Inf,Inf
305.0,22.805735379084407,44.60623000386652,21.24452408827441,22.961425231550038,Inf,Inf,Inf,Inf,Inf,Inf,21.24452408827441,22.805735379084407,Inf,Inf,Inf,Inf,Inf,Inf
306.0,Inf,Inf,8.966811313661989,Inf,Inf,Inf,Inf,Inf,Inf,Inf,8.966811313661989,Inf,Inf,Inf,Inf,Inf,Inf,Inf
307.0,Inf,Inf,42.105931619333575,Inf,Inf,Inf,Inf,Inf,Inf,Inf,42.105931619333575,Inf,Inf,Inf,Inf,Inf,Inf,Inf
308.0,Inf,Inf,61.03133603789631,65.69419224622895,Inf,Inf,Inf,Inf,Inf,Inf,61.03133603789631,65.69419224622895,Inf,Inf,Inf,Inf,Inf,Inf
309.0,28.790157612599977,38.32792931086001,18.356059233491635,21.4621396388863,Inf,Inf,Inf,Inf,Inf,Inf,18.356059233491635,21.4621396388863,Inf,Inf,Inf,Inf,Inf,Inf
310.0,47.76179721800729,58.93624860718573,24.001449659970678,30.662042386151484,Inf,Inf,Inf,Inf,Inf,Inf,24.001449659970678,30.662042386151484,Inf,Inf,Inf,Inf,Inf,Inf
311.0,51.181196783069474,52.25892062904228,9.16352539460054,17.48118464563581,Inf,Inf,Inf,Inf,Inf,Inf,9.16352539460054,17.48118464563581,Inf,Inf,Inf,Inf,Inf,Inf
312.0,25.748531317799053,42.115986193558456,15.63693910954059,19.728484295931278,Inf,Inf,Inf,Inf,Inf,Inf,15.63693910954059,19.728484295931278,Inf,Inf,Inf,Inf,Inf,Inf
313.0,Inf,Inf,53.43729370540215,Inf,Inf,Inf,Inf,Inf,Inf,Inf,53.43729370540215,Inf,Inf,Inf,Inf,Inf,Inf,Inf
314.0,21.698454273574047,52.97529400854285,33.112100944813115,36.21526119872104,Inf,Inf,Inf,Inf,Inf,Inf,21.698454273574047,33.112100944813115,Inf,Inf,Inf,Inf,Inf,Inf
315.0,Inf,Inf,59.772589338966235,Inf,Inf,Inf,Inf,Inf,Inf,Inf,59.772589338966235,Inf,Inf,Inf,Inf,Inf,Inf,Inf
316.0,43.16205116429196,44.645632869466816,18.854906132569386,24.290545682876353,Inf,Inf,Inf,Inf,Inf,Inf,18.854906132569386,24.290545682876353,Inf,Inf,Inf,Inf,Inf,Inf
