sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
158.0,41.65307091525693,55.6305139469239,Inf,Inf,68.18000861187687,Inf,Inf,Inf,Inf,Inf,Inf,Inf,41.65307091525693,55.6305139469239,Inf,Inf,Inf,Inf
159.0,38.11399605818843,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
160.0,35.69788998997815,42.963910084839696,63.50182446997276,Inf,53.82688923489623,Inf,Inf,Inf,59.18787224646478,Inf,35.69788998997815,42.963910084839696,35.69788998997815,42.963910084839696,Inf,Inf,35.69788998997815,42.963910084839696
161.0,45.13210819229305,62.06147177923715,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
162.0,44.09851348221095,53.58131022280872,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
163.0,44.49446880272123,52.88077940198936,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
164.0,60.472826802790955,67.24684332365145,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
165.0,33.935981047908676,44.385745447211704,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
166.0,45.57681216940301,47.9702343259644,Inf,Inf,Inf,Inf,Inf,Inf,64.98250566420859,Inf,Inf,Inf,Inf,Inf,Inf,Inf,45.57681216940301,47.9702343259644
167.0,49.775163471447634,56.57665166867362,68.94886561699346,Inf,Inf,Inf,Inf,Inf,Inf,Inf,49.775163471447634,56.57665166867362,Inf,Inf,Inf,Inf,Inf,Inf
168.0,54.158503674390424,62.11760754415136,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
169.0,38.88984259279746,54.069490844326744,Inf,Inf,Inf,Inf,Inf,Inf,60.658156584632195,Inf,Inf,Inf,Inf,Inf,Inf,Inf,38.88984259279746,54.069490844326744
170.0,70.57593801344407,80.13512023463298,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
171.0,61.62437820130801,66.62781395849193,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
172.0,50.176059466266075,53.93390732712643,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
173.0,32.986986725294855,40.50865910449451,Inf,Inf,63.04804525246996,66.63052315333385,Inf,Inf,Inf,Inf,Inf,Inf,32.986986725294855,40.50865910449451,Inf,Inf,Inf,Inf
174.0,32.64935378439932,45.28108123447456,71.18189519556378,Inf,62.01793118172382,Inf,60.09531994570172,Inf,62.41700263492898,63.83278808489868,32.64935378439932,45.28108123447456,32.64935378439932,45.28108123447456,32.64935378439932,45.28108123447456,32.64935378439932,45.28108123447456
175.0,34.22659880882095,43.582636745199494,Inf,Inf,Inf,Inf,Inf,Inf,50.052518831712874,64.80520906278817,Inf,Inf,Inf,Inf,Inf,Inf,34.22659880882095,43.582636745199494
176.0,61.33986216404653,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
177.0,47.895254915500814,53.02603259835941,59.87332112594695,69.04753448899113,Inf,Inf,68.67326760283876,Inf,Inf,Inf,47.895254915500814,53.02603259835941,Inf,Inf,47.895254915500814,53.02603259835941,Inf,Inf
178.0,27.579156065422566,40.68721784723134,70.901062683917,Inf,64.75149555713824,Inf,Inf,Inf,Inf,Inf,27.579156065422566,40.68721784723134,27.579156065422566,40.68721784723134,Inf,Inf,Inf,Inf
179.0,34.42855664384088,53.53933331374321,Inf,Inf,65.78769997774418,Inf,Inf,Inf,49.773272354191405,Inf,Inf,Inf,34.42855664384088,53.53933331374321,Inf,Inf,34.42855664384088,51.30955892225161
180.0,43.12366334912211,52.4233769081887,Inf,Inf,Inf,Inf,72.81228042753142,Inf,61.736454245552906,Inf,Inf,Inf,Inf,Inf,43.12366334912211,52.4233769081887,43.12366334912211,52.4233769081887
181.0,68.43321015270787,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
182.0,47.458584026236686,50.1071358725109,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
183.0,54.49136633348572,57.27298153540301,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
184.0,65.91844614792339,70.97266498698885,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
185.0,69.0941139208619,73.79133845636802,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
186.0,39.360650171208746,46.00454040042674,Inf,Inf,59.52710937754227,Inf,Inf,Inf,Inf,Inf,Inf,Inf,39.360650171208746,46.00454040042674,Inf,Inf,Inf,Inf
187.0,40.16613067651287,61.16216563225176,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
188.0,42.67895383407441,44.10945132396446,Inf,Inf,67.97473892320873,Inf,Inf,Inf,56.74640353254207,Inf,Inf,Inf,42.67895383407441,44.10945132396446,Inf,Inf,42.67895383407441,44.10945132396446
189.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
190.0,30.43627254067136,38.267109140935915,43.32823057710533,66.18946208191369,60.54505679341638,62.20856094134234,66.25353835635158,Inf,55.77455705639773,67.27563723022499,30.43627254067136,38.267109140935915,30.43627254067136,38.267109140935915,30.43627254067136,38.267109140935915,30.43627254067136,38.267109140935915
191.0,34.77886212472056,39.72796548555784,Inf,Inf,58.08983094319866,Inf,Inf,Inf,63.76577486669578,71.80807473163267,Inf,Inf,34.77886212472056,39.72796548555784,Inf,Inf,34.77886212472056,39.72796548555784
192.0,39.32215951838512,48.79232204033534,Inf,Inf,63.53486727253024,Inf,73.4743163141768,Inf,Inf,Inf,Inf,Inf,39.32215951838512,48.79232204033534,39.32215951838512,48.79232204033534,Inf,Inf
193.0,53.03634741980674,61.08657230444092,63.817838938922606,Inf,Inf,Inf,Inf,Inf,Inf,Inf,53.03634741980674,61.08657230444092,Inf,Inf,Inf,Inf,Inf,Inf
194.0,29.462549878053927,37.17132738346244,51.349973561275725,63.578217038217005,34.26811771294048,65.76693164144577,60.095998199993275,Inf,55.90987150755392,Inf,29.462549878053927,37.17132738346244,29.462549878053927,36.4739405910679,29.462549878053927,36.4739405910679,29.462549878053927,36.4739405910679
195.0,29.112282492090223,52.772781843081894,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
196.0,42.39221849193723,43.30957086722352,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
197.0,43.431614939527876,46.61945006921728,Inf,Inf,69.48346024264293,Inf,Inf,Inf,Inf,Inf,Inf,Inf,43.431614939527876,46.61945006921728,Inf,Inf,Inf,Inf
198.0,39.15413198964384,49.21815438084491,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
199.0,61.67435181821461,66.56124739597021,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
200.0,45.56874001899663,51.00207044851446,Inf,Inf,62.18064358598997,Inf,Inf,Inf,Inf,Inf,Inf,Inf,45.56874001899663,51.00207044851446,Inf,Inf,Inf,Inf
201.0,35.41577149693579,40.179070790093306,66.2719682958063,Inf,64.06256884655899,Inf,Inf,Inf,Inf,Inf,35.41577149693579,40.179070790093306,35.41577149693579,40.179070790093306,Inf,Inf,Inf,Inf
202.0,38.384277854811515,45.32748292116734,Inf,Inf,Inf,Inf,Inf,Inf,66.3431324994809,Inf,Inf,Inf,Inf,Inf,Inf,Inf,38.384277854811515,45.32748292116734
203.0,54.739601479895306,55.695099106171725,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
204.0,40.25380386920937,48.63097104103385,Inf,Inf,Inf,Inf,74.47822543035998,Inf,Inf,Inf,Inf,Inf,Inf,Inf,40.25380386920937,48.63097104103385,Inf,Inf
205.0,46.96594755257294,51.497924179744345,66.16411527138649,Inf,Inf,Inf,Inf,Inf,Inf,Inf,46.96594755257294,51.497924179744345,Inf,Inf,Inf,Inf,Inf,Inf
