sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
808.0,35.05072052806193,38.60880746834222,Inf,Inf,65.11076995455264,Inf,Inf,Inf,Inf,Inf,35.05072052806193,38.60880746834222,35.05072052806193,38.60880746834222,35.05072052806193,38.60880746834222,35.05072052806193,38.60880746834222
809.0,36.6860951083072,45.03681438868089,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,36.6860951083072,45.03681438868089,36.6860951083072,45.03681438868089,36.6860951083072,45.03681438868089,36.6860951083072,45.03681438868089
810.0,45.12662483342665,52.52724296345723,59.83329901985318,Inf,51.34797013338215,Inf,62.86303758534676,Inf,Inf,Inf,45.12662483342665,52.52724296345723,45.12662483342665,51.34797013338215,45.12662483342665,51.34797013338215,45.12662483342665,52.52724296345723
811.0,62.85409915661781,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,62.85409915661781,Inf,62.85409915661781,Inf,62.85409915661781,Inf,62.85409915661781,Inf
812.0,37.618783242688664,50.86933588374793,Inf,Inf,Inf,Inf,Inf,Inf,51.84626628646533,54.39368749147198,37.618783242688664,50.86933588374793,37.618783242688664,50.86933588374793,37.618783242688664,50.86933588374793,37.618783242688664,50.86933588374793
813.0,45.301045049208966,49.43156715699597,61.013991012118645,Inf,69.16213984186425,Inf,64.43179189194737,Inf,Inf,Inf,45.301045049208966,49.43156715699597,45.301045049208966,49.43156715699597,45.301045049208966,49.43156715699597,45.301045049208966,49.43156715699597
814.0,72.07564503452497,80.25640584104957,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,72.07564503452497,80.25640584104957,72.07564503452497,80.25640584104957,72.07564503452497,80.25640584104957,72.07564503452497,80.25640584104957
815.0,33.13112429479777,44.59490343120028,56.6108659520052,Inf,52.38282084909559,63.36906450500758,61.100836178904174,70.74925689366724,59.10318424096076,Inf,33.13112429479777,44.59490343120028,33.13112429479777,44.59490343120028,33.13112429479777,44.59490343120028,33.13112429479777,44.59490343120028
816.0,53.53886673733072,60.91596741051464,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,53.53886673733072,60.91596741051464,53.53886673733072,60.91596741051464,53.53886673733072,60.91596741051464,53.53886673733072,60.91596741051464
817.0,37.20767742569539,39.372298362903784,59.552139223327146,Inf,61.64119219791371,66.20618554272912,64.28551008379459,Inf,60.87349924648208,63.34371508013228,37.20767742569539,39.372298362903784,37.20767742569539,39.372298362903784,37.20767742569539,39.372298362903784,37.20767742569539,39.372298362903784
818.0,44.86918912134552,69.20956340734182,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,44.86918912134552,69.20956340734182,44.86918912134552,69.20956340734182,44.86918912134552,69.20956340734182,44.86918912134552,69.20956340734182
819.0,36.272396121543565,39.50962382729959,47.91585664611141,61.01505600110401,51.670295642227345,60.439647009291235,65.05982017034658,70.60873997637862,36.86989605292627,48.72123379552125,36.272396121543565,39.50962382729959,36.272396121543565,39.50962382729959,36.272396121543565,39.50962382729959,36.272396121543565,37.79467404647845
820.0,50.863741108034624,70.35534288333677,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,50.863741108034624,70.35534288333677,50.863741108034624,70.35534288333677,50.863741108034624,70.35534288333677,50.863741108034624,70.35534288333677
821.0,56.21470919120935,59.32963394819851,Inf,Inf,63.26951051207109,Inf,Inf,Inf,Inf,Inf,56.21470919120935,59.32963394819851,56.21470919120935,59.32963394819851,56.21470919120935,59.32963394819851,56.21470919120935,59.32963394819851
822.0,59.949779775169375,68.11483221160313,62.10619137320616,Inf,Inf,Inf,Inf,Inf,Inf,Inf,59.949779775169375,66.74971659074825,59.949779775169375,68.11483221160313,59.949779775169375,68.11483221160313,59.949779775169375,68.11483221160313
823.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
824.0,48.064859757341104,57.59204033793005,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,48.064859757341104,57.59204033793005,48.064859757341104,57.59204033793005,48.064859757341104,57.59204033793005,48.064859757341104,57.59204033793005
825.0,43.25839192029893,47.776003134662744,55.18689582900472,Inf,Inf,Inf,54.47735984187368,Inf,58.61029302878663,Inf,43.25839192029893,47.776003134662744,43.25839192029893,47.776003134662744,43.25839192029893,47.776003134662744,43.25839192029893,47.776003134662744
826.0,80.1029470625605,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,80.1029470625605,Inf,80.1029470625605,Inf,80.1029470625605,Inf,80.1029470625605,Inf
827.0,33.672911351214836,45.64020245610783,57.798111844179424,65.21549145656397,69.59661055831226,Inf,Inf,Inf,53.575548360430275,72.90007691213974,33.672911351214836,45.64020245610783,33.672911351214836,45.64020245610783,33.672911351214836,45.64020245610783,33.672911351214836,45.64020245610783
828.0,50.288682766796626,61.98922286972902,75.6396416552493,Inf,Inf,Inf,Inf,Inf,Inf,Inf,50.288682766796626,61.98922286972902,50.288682766796626,61.98922286972902,50.288682766796626,61.98922286972902,50.288682766796626,61.98922286972902
829.0,44.4883340663233,50.797791919431624,55.98101453169241,Inf,59.20803168936595,Inf,65.00806480512976,Inf,64.48525632697977,Inf,44.4883340663233,50.797791919431624,44.4883340663233,50.797791919431624,44.4883340663233,50.797791919431624,44.4883340663233,50.797791919431624
830.0,62.33254604088397,68.62310408484507,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,62.33254604088397,68.62310408484507,62.33254604088397,68.62310408484507,62.33254604088397,68.62310408484507,62.33254604088397,68.62310408484507
831.0,51.141567254533165,60.695080547653035,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,51.141567254533165,60.695080547653035,51.141567254533165,60.695080547653035,51.141567254533165,60.695080547653035,51.141567254533165,60.695080547653035
832.0,40.858621776515406,59.49096039146229,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,40.858621776515406,59.49096039146229,40.858621776515406,59.49096039146229,40.858621776515406,59.49096039146229,40.858621776515406,59.49096039146229
833.0,17.452953296344123,42.17507393500543,Inf,Inf,51.93288146093326,65.55669513081095,59.64447909145587,65.7133881813044,64.23744627086135,Inf,17.452953296344123,42.17507393500543,17.452953296344123,42.17507393500543,17.452953296344123,42.17507393500543,17.452953296344123,42.17507393500543
834.0,61.453379018145355,65.09488777360065,Inf,Inf,45.30168961636302,Inf,Inf,Inf,Inf,Inf,61.453379018145355,65.09488777360065,45.30168961636302,64.98173778869737,61.453379018145355,65.09488777360065,61.453379018145355,65.09488777360065
835.0,47.974146763424635,59.424276016557876,68.10098664771861,Inf,Inf,Inf,Inf,Inf,Inf,Inf,47.974146763424635,59.424276016557876,47.974146763424635,59.424276016557876,47.974146763424635,59.424276016557876,47.974146763424635,59.424276016557876
836.0,44.18506986616781,45.473237534595825,55.55417490098642,62.39739938620284,59.87298240937987,Inf,54.870126072870384,Inf,66.5533959747803,Inf,44.18506986616781,45.473237534595825,44.18506986616781,45.473237534595825,44.18506986616781,45.473237534595825,44.18506986616781,45.473237534595825
837.0,41.91708688092964,42.92642400972597,62.72965721414769,71.64244528670336,56.48674510351687,64.8177526515013,Inf,Inf,61.51211820738615,Inf,41.91708688092964,42.92642400972597,41.91708688092964,42.92642400972597,41.91708688092964,42.92642400972597,41.91708688092964,42.92642400972597
838.0,34.01879881055344,52.6889629693121,27.58299085819025,Inf,66.79196384366874,Inf,49.7286311186774,Inf,Inf,Inf,27.58299085819025,45.74619716947659,27.58299085819025,45.74619716947659,27.58299085819025,45.74619716947659,34.01879881055344,52.6889629693121
839.0,41.41199389058502,42.9103467692161,53.18473230223142,64.96626147237262,57.02680473112433,Inf,59.31049201229029,Inf,60.795262152020825,68.35165428969768,41.41199389058502,42.9103467692161,41.41199389058502,42.9103467692161,41.41199389058502,42.9103467692161,41.41199389058502,42.9103467692161
840.0,62.79520117001339,86.68024598746617,63.87722903033911,Inf,Inf,Inf,Inf,Inf,Inf,Inf,62.79520117001339,78.61235168142365,62.79520117001339,86.68024598746617,62.79520117001339,86.68024598746617,62.79520117001339,86.68024598746617
841.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
842.0,45.84085434291602,61.08826251207405,Inf,Inf,Inf,Inf,Inf,Inf,60.242265375473096,Inf,45.84085434291602,61.08826251207405,45.84085434291602,61.08826251207405,45.84085434291602,61.08826251207405,45.84085434291602,60.242265375473096
843.0,44.3545090143071,47.84085310757233,57.46340582485259,Inf,Inf,Inf,Inf,Inf,72.50581353871503,Inf,44.3545090143071,47.84085310757233,44.3545090143071,47.84085310757233,44.3545090143071,47.84085310757233,44.3545090143071,47.84085310757233
844.0,14.917974321244003,42.969011613061376,66.54814394237503,74.45788894500596,Inf,Inf,64.73709289538398,Inf,62.88902218107195,Inf,14.917974321244003,42.969011613061376,14.917974321244003,42.969011613061376,14.917974321244003,42.969011613061376,14.917974321244003,42.969011613061376
845.0,42.93687173358744,45.9118645754902,61.70333518270343,64.39174054617868,61.883562592714306,Inf,68.03511997407598,Inf,61.94092726303994,Inf,42.93687173358744,45.9118645754902,42.93687173358744,45.9118645754902,42.93687173358744,45.9118645754902,42.93687173358744,45.9118645754902
846.0,55.01477816424464,58.58285492018801,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,55.01477816424464,58.58285492018801,55.01477816424464,58.58285492018801,55.01477816424464,58.58285492018801,55.01477816424464,58.58285492018801
847.0,61.94138597093639,66.37298878598415,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,61.94138597093639,66.37298878598415,61.94138597093639,66.37298878598415,61.94138597093639,66.37298878598415,61.94138597093639,66.37298878598415
