sim_n,ICU_TD,ICU_3TD,PC_TD_min_summer,PC_3TD_min_summer,PC_TD_max_summer,PC_3TD_max_summer,PC_TD_min_winter,PC_3TD_min_winter,PC_TD_max_winter,PC_3TD_max_winter,ICU_PC_TD_min_summer,ICU_PC_3TD_min_summer,ICU_PC_TD_max_summer,ICU_PC_3TD_max_summer,ICU_PC_TD_min_winter,ICU_PC_3TD_min_winter,ICU_PC_TD_max_winter,ICU_PC_3TD_max_winter
708.0,47.31159298321471,50.75916753996931,Inf,Inf,54.531392501198084,66.68327995479882,Inf,Inf,65.60296742864254,Inf,Inf,Inf,47.31159298321471,50.75916753996931,Inf,Inf,47.31159298321471,50.75916753996931
709.0,45.052740562398974,48.24420969199932,65.19173383449848,Inf,Inf,Inf,Inf,Inf,Inf,Inf,45.052740562398974,48.24420969199932,Inf,Inf,Inf,Inf,Inf,Inf
710.0,49.50485509616667,62.016887329681026,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
711.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
712.0,53.09443338544521,55.26510648051837,Inf,Inf,64.56322759830219,Inf,Inf,Inf,Inf,Inf,Inf,Inf,53.09443338544521,55.26510648051837,Inf,Inf,Inf,Inf
713.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
714.0,67.60004627523941,85.95720474538197,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
715.0,70.53117898736575,77.62418112978621,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
716.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
717.0,28.092037934917904,35.27748069990112,56.17308913908504,67.188814683285,57.30405145971401,61.70267882887013,45.339547276779385,63.34666717786665,46.95591377032347,57.84450948203689,28.092037934917904,35.27748069990112,28.092037934917904,35.27748069990112,28.092037934917904,35.27748069990112,28.092037934917904,35.27748069990112
718.0,18.460864790341684,38.45577538669637,56.6370579813319,Inf,58.30485576063893,Inf,67.44917106358051,Inf,Inf,Inf,18.460864790341684,38.45577538669637,18.460864790341684,38.45577538669637,18.460864790341684,38.45577538669637,Inf,Inf
719.0,59.16319275750892,72.43251313307975,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
720.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
721.0,42.018844174478275,49.274094041305574,56.75932081392497,62.90292467320103,63.06824139949899,63.88796760856245,60.1343692203036,Inf,57.98897016498843,Inf,42.018844174478275,49.274094041305574,42.018844174478275,49.274094041305574,42.018844174478275,49.274094041305574,42.018844174478275,49.274094041305574
722.0,37.46722331034116,45.22685287514844,59.12764024763024,65.60698456392193,58.345385670913004,Inf,Inf,Inf,66.34375113997814,68.0457866210077,37.46722331034116,45.22685287514844,37.46722331034116,45.22685287514844,Inf,Inf,37.46722331034116,45.22685287514844
723.0,35.91287161672529,42.16643795062549,40.74263908584206,Inf,63.60135882379905,Inf,38.50383215234578,Inf,33.45915714423166,Inf,35.91287161672529,40.74263908584206,35.91287161672529,40.74263908584206,35.91287161672529,38.50383215234578,33.45915714423166,38.44400063373146
724.0,69.36772145263966,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
725.0,34.35732603056842,55.32940690929117,55.227266988470255,Inf,Inf,Inf,67.80198507227111,Inf,Inf,Inf,34.35732603056842,55.227266988470255,Inf,Inf,34.35732603056842,55.227266988470255,Inf,Inf
726.0,52.607254432732844,61.92447679033937,Inf,Inf,61.48897374408564,Inf,Inf,Inf,Inf,Inf,Inf,Inf,52.607254432732844,61.48897374408564,Inf,Inf,Inf,Inf
727.0,51.96807836376585,55.92934738111816,63.63461765496871,Inf,Inf,Inf,Inf,Inf,Inf,Inf,51.96807836376585,55.92934738111816,Inf,Inf,Inf,Inf,Inf,Inf
728.0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
